dataset,model,level,feature_set,threshold_value,precision_normal,recall_normal,f1_score_normal,precision_anomalous,recall_anomalous,f1_score_anomalous
bpi_2013,LOF,L3_Global,position_based,-1.5,0.04,4.29000429000429e-05,8.570816370259267e-05,0.29997746055597296,0.9998498498498499,0.46149579069953506
bpi_2013,LOF,L3_Global,position_based,-1.25,0.6812693402157798,0.010467610467610468,0.02058175944463384,0.2998428677331523,0.9887887887887888,0.4601478698001987
bpi_2013,LOF,L3_Global,position_based,-1.0,0.6923123123123123,0.24725439725439724,0.36437490121700644,0.29743743743743745,0.7435935935935936,0.424910624910625
bpi_2013,LOF,L3_Global,position_based,-0.75,0.6837810369577888,0.4933290433290433,0.5730972662775663,0.28344159927032475,0.4676676676676677,0.35293083487308985
bpi_2013,LOF,L3_Global,position_based,-0.5,0.6794406979571042,0.6128914628914629,0.644426117252175,0.26495895119482865,0.32542542542542546,0.2920614829659522
bpi_2013,LOF,L3_Global,position_based,-0.25,0.6785537851933915,0.6811025311025312,0.6798179962768356,0.2494415948104624,0.2471971971971972,0.24829834015786983
bpi_2013,LOF,L3_Global,position_based,0.0,0.68008008008008,0.7286572286572286,0.7035311173242208,0.24024024024024024,0.2002002002002002,0.21840021840021842
bpi_2013,LOF,L3_Global,position_based,0.25,0.6822422879667258,0.7635564135564136,0.7206108207602244,0.23585764317768385,0.17022022022022024,0.19772753741348448
bpi_2013,LOF,L3_Global,position_based,0.5,0.6834561211826946,0.789081939081939,0.7324804400523918,0.23028270293927497,0.14724724724724725,0.1796321488883146
bpi_2013,LOF,L3_Global,position_based,0.75,0.6851231757735083,0.8091591591591591,0.7419913452729263,0.229059954182771,0.13228228228228228,0.16770186684296165
bpi_2013,LOF,L3_Global,position_based,1.0,0.6860452036735792,0.824860574860575,0.7490738750428397,0.22587396771850815,0.11921921921921923,0.15605344534260585
bpi_2013,LOF,L3_Global,position_based,1.25,0.6866452685020079,0.8376876876876876,0.7546803454949045,0.22188663211720358,0.108008008008008,0.145274547947097
bpi_2013,LOF,L3_Global,position_based,1.5,0.6869967346023115,0.8475761475761476,0.7588814498273622,0.2175969074928787,0.09894894894894894,0.13601584403266836
bpi_2013,LOF,L3_Global,position_based,1.75,0.6877134315586673,0.8564993564993564,0.7628790460608028,0.21635880942710858,0.0924924924924925,0.12956708314678825
bpi_2013,LOF,L3_Global,position_based,2.0,0.6886299057295528,0.8653367653367653,0.7669331885295501,0.21682377327099184,0.08703703703703704,0.12419008913088925
bpi_2013,LOF,L3_Global,position_based,2.25,0.6890913132155594,0.8725225225225225,0.7700306920155637,0.21476513419088725,0.08143143143143143,0.11806543022800098
bpi_2013,LOF,L3_Global,position_based,2.5,0.6896603676760543,0.877992277992278,0.7725109502859268,0.21521126129906692,0.07812812812812812,0.11461859074684067
bpi_2013,LOF,L3_Global,process_context,-1.5,0.0,0.0,0.0,0.3,1.0,0.4615384615384615
bpi_2013,LOF,L3_Global,process_context,-1.25,0.8202004633752231,0.00812955812955813,0.016050460869244054,0.3006404765487757,0.9948948948948949,0.46174717444482416
bpi_2013,LOF,L3_Global,process_context,-1.0,0.7023423423423424,0.2508365508365508,0.36965386439070647,0.3007807807807808,0.751951951951952,0.4296868296868297
bpi_2013,LOF,L3_Global,process_context,-0.75,0.6856372369160859,0.4786786786786787,0.5637314210349487,0.2862184603608329,0.4878378378378378,0.3607515669925251
bpi_2013,LOF,L3_Global,process_context,-0.5,0.683123605916136,0.605040755040755,0.6417023340005507,0.27232495171778365,0.345045045045045,0.30438561134911046
bpi_2013,LOF,L3_Global,process_context,-0.25,0.6828256558136879,0.6813813813813814,0.6821008392827361,0.26013348062757,0.2614614614614615,0.2607919199647778
bpi_2013,LOF,L3_Global,process_context,0.0,0.683023023023023,0.7318103818103818,0.7065755410582997,0.24906906906906906,0.20755755755755753,0.2264264264264264
bpi_2013,LOF,L3_Global,process_context,0.25,0.6845276221430907,0.7705705705705705,0.7250023859536843,0.24247645573541177,0.17137137137137137,0.2008049776026537
bpi_2013,LOF,L3_Global,process_context,0.5,0.6857434716280411,0.7982196482196482,0.7377132849416272,0.23711875711938127,0.14644644644644644,0.18103945005314664
bpi_2013,LOF,L3_Global,process_context,0.75,0.6867326104312407,0.8206778206778207,0.7477492060316129,0.23208314134654273,0.12647647647647647,0.16370155388184346
bpi_2013,LOF,L3_Global,process_context,1.0,0.6868791774940243,0.8381381381381381,0.7550014161615981,0.22320119022127574,0.1085085085085085,0.1459914047477308
bpi_2013,LOF,L3_Global,process_context,1.25,0.6875146675714804,0.852166452166452,0.7610298995060792,0.21797845006002045,0.09624624624624625,0.1334880283035098
bpi_2013,LOF,L3_Global,process_context,1.5,0.6881813196383553,0.8645645645645645,0.7663480183339244,0.2135190241413893,0.08593593593593593,0.12250077075466219
bpi_2013,LOF,L3_Global,process_context,1.75,0.6887893001647829,0.8761475761475761,0.7712465922080052,0.20881918488064682,0.07632632632632633,0.11174306169584783
bpi_2013,LOF,L3_Global,process_context,2.0,0.6891676819033994,0.8853067353067352,0.7750138394392789,0.20323199997275201,0.06831831831831832,0.10220960151331104
bpi_2013,LOF,L3_Global,process_context,2.25,0.6895278537724246,0.8935220935220934,0.7783737432124705,0.19771538273842476,0.06126126126126126,0.09347661554835786
bpi_2013,LOF,L3_Global,process_context,2.5,0.6898192436258579,0.9003217503217502,0.7811303777725712,0.1923603598712169,0.05540540540540541,0.08597133363444173
bpi_2013,LOF,L3_Global,time_based_circular,-1.5,0.0,0.0,0.0,0.3,1.0,0.4615384615384615
bpi_2013,LOF,L3_Global,time_based_circular,-1.25,0.925974025974026,0.002338052338052338,0.004660470791342632,0.3003868009920986,0.9994994994994995,0.46194256156104735
bpi_2013,LOF,L3_Global,time_based_circular,-1.0,0.7966966966966967,0.28453453453453453,0.4193140508929982,0.33223223223223225,0.8305805805805806,0.4746174746174746
bpi_2013,LOF,L3_Global,time_based_circular,-0.75,0.7606843216173828,0.6042042042042042,0.6734564883238575,0.37600782270825694,0.5564564564564565,0.44875372107690603
bpi_2013,LOF,L3_Global,time_based_circular,-0.5,0.7501173814463669,0.7105105105105105,0.7297689171735872,0.3986817406733952,0.4477477477477477,0.42177457818752356
bpi_2013,LOF,L3_Global,time_based_circular,-0.25,0.7406817641887982,0.7574860574860576,0.7489863523131096,0.40247999908361526,0.38118118118118116,0.39153026949361275
bpi_2013,LOF,L3_Global,time_based_circular,0.0,0.7338338338338338,0.7862505362505362,0.7591384487936212,0.4015015015015015,0.3345845845845846,0.365001365001365
bpi_2013,LOF,L3_Global,time_based_circular,0.25,0.7280652476336861,0.8067138567138568,0.765372861693079,0.3970416865605285,0.29694694694694695,0.339767885692469
bpi_2013,LOF,L3_Global,time_based_circular,0.5,0.7223755278247059,0.822007722007722,0.76897308236848,0.38763639039799863,0.26286286286286287,0.31325427518144144
bpi_2013,LOF,L3_Global,time_based_circular,0.75,0.7180713794014988,0.836958386958387,0.7729638961251843,0.3800283622201376,0.23323323323323325,0.2890173564264823
bpi_2013,LOF,L3_Global,time_based_circular,1.0,0.714061155788281,0.8499141999141999,0.7760813950691349,0.3701568303601451,0.20585585585585586,0.2645271463893615
bpi_2013,LOF,L3_Global,time_based_circular,1.25,0.7107334982318704,0.860982410982411,0.778668624433731,0.35970727835972094,0.18233233233233234,0.24193097596909158
bpi_2013,LOF,L3_Global,time_based_circular,1.5,0.7082561544586398,0.8718790218790218,0.7815847355296921,0.3511561209167462,0.16196196196196194,0.22157279256574247
bpi_2013,LOF,L3_Global,time_based_circular,1.75,0.7063168688104746,0.8824324324324324,0.784603332117005,0.3437467656567952,0.14384384384384385,0.20271219991661252
bpi_2013,LOF,L3_Global,time_based_circular,2.0,0.7038744748334947,0.890990990990991,0.786444237552093,0.329741409611538,0.1253253253253253,0.18148849210155515
bpi_2013,LOF,L3_Global,time_based_circular,2.25,0.7023712835810402,0.8998927498927498,0.7889473732438559,0.3202274811039981,0.11021021021021023,0.16386557627026369
bpi_2013,LOF,L3_Global,time_based_circular,2.5,0.7013316151458125,0.9081724581724583,0.7914514187661917,0.3122934676121848,0.09754754754754755,0.14853335108141366
bpi_2013,LOF,L3_Global,velocity_based,-1.5,0.6286954667330482,0.01552981552981553,0.030264216394119962,0.29881697284861997,0.9789289289289289,0.45786819292263436
bpi_2013,LOF,L3_Global,velocity_based,-1.25,0.6356430921090082,0.08131703131703132,0.14404757767266657,0.2938043543745217,0.8917917917917919,0.44198486940110504
bpi_2013,LOF,L3_Global,velocity_based,-1.0,0.6544744744744745,0.23374088374088373,0.3444602497234076,0.2848248248248248,0.712062062062062,0.40689260689260687
bpi_2013,LOF,L3_Global,velocity_based,-0.75,0.6662071924905206,0.4117117117117117,0.5088849649294692,0.274254006505578,0.5187187187187188,0.3587912543517425
bpi_2013,LOF,L3_Global,velocity_based,-0.5,0.6735845603827526,0.5581295581295581,0.6104217324890817,0.2634484323703369,0.3688688688688689,0.30734810455877726
bpi_2013,LOF,L3_Global,velocity_based,-0.25,0.6769548280710707,0.6568211068211067,0.6667228630830813,0.25113029489839744,0.26861861861861863,0.2595576227712601
bpi_2013,LOF,L3_Global,velocity_based,0.0,0.6775775775775775,0.725975975975976,0.7009423216319768,0.23273273273273273,0.19394394394394393,0.21157521157521159
bpi_2013,LOF,L3_Global,velocity_based,0.25,0.6784837237461845,0.7714500214500214,0.7219808410455312,0.21626195414811672,0.14704704704704705,0.17504196275476516
bpi_2013,LOF,L3_Global,velocity_based,0.5,0.6790452325918434,0.8057057057057057,0.7369678395709826,0.19752046985877128,0.11146146146146145,0.1424851259411853
bpi_2013,LOF,L3_Global,velocity_based,0.75,0.6794600050277535,0.8302874302874302,0.7473347253817442,0.17875671316278993,0.08608608608608609,0.11618465742932167
bpi_2013,LOF,L3_Global,velocity_based,1.0,0.680567206286209,0.8515658515658515,0.7565183817154981,0.16309299069528466,0.06741741741741743,0.09537069820033019
bpi_2013,LOF,L3_Global,velocity_based,1.25,0.6817109871134458,0.8682754182754182,0.7637597910681995,0.14973317081363324,0.0541041041041041,0.07945934125889714
bpi_2013,LOF,L3_Global,velocity_based,1.5,0.6828236904972041,0.8813813813813814,0.7694935869491448,0.13914992996407496,0.04474474474474475,0.06768089539206104
bpi_2013,LOF,L3_Global,velocity_based,1.75,0.6839560380647767,0.8924066924066925,0.7743932609346479,0.13086149270879133,0.03783783783783784,0.0586723992724537
bpi_2013,LOF,L3_Global,velocity_based,2.0,0.68507647974026,0.9025954525954527,0.7789307750166907,0.12283087563552408,0.03188188188188189,0.050600255803941105
bpi_2013,LOF,L3_Global,velocity_based,2.25,0.685947472224219,0.9107464607464607,0.7825174680773922,0.11476898176347654,0.02707707707707708,0.04379102141320086
bpi_2013,LOF,L3_Global,velocity_based,2.5,0.6868812443640706,0.9179965679965679,0.7857929385642588,0.10916439598199909,0.023573573573573574,0.03874827913757199
large_log,DBSCAN,L2_Activity,position_based,N/A,0.7018325512066184,0.9988714285714286,0.8244121044866588,0.7880164962710369,0.009822222222222222,0.019401629253267695
large_log,DBSCAN,L2_Activity,process_context,N/A,0.7165024090287493,0.9984226190476191,0.8342894580901434,0.9552680498638862,0.078225,0.14458295848749045
large_log,DBSCAN,L2_Activity,time_based_circular,N/A,0.7250848066661166,0.9985321428571428,0.8401170046975472,0.9714831883797371,0.11660833333333334,0.208179977442886
large_log,IsolationForest,L2_Activity,minimal,-1.5,0.0,0.0,0.0,0.3,1.0,0.4615384615384615
large_log,IsolationForest,L2_Activity,minimal,-1.25,0.0,0.0,0.0,0.3,1.0,0.4615384615384615
large_log,IsolationForest,L2_Activity,minimal,-1.0,0.9988337565366671,0.3579952380952381,0.5270775369144978,0.4000848104721733,0.9990249999999999,0.5713556345851492
large_log,IsolationForest,L2_Activity,minimal,-0.75,0.9936908077046407,0.6555142857142857,0.7899254328759854,0.5519835452597356,0.9902888888888889,0.7088511734272157
large_log,IsolationForest,L2_Activity,minimal,-0.5,0.9831140920920587,0.7145666666666667,0.8275955678261641,0.5932554206444889,0.9713583333333332,0.7366165049432024
large_log,IsolationForest,L2_Activity,minimal,-0.25,0.9454426127490823,0.7649404761904762,0.8456520765034717,0.6205472697495528,0.8969305555555556,0.7335476687355362
large_log,IsolationForest,L2_Activity,minimal,0.0,0.7852345777133938,0.8413321428571429,0.8123160046363758,0.5557154685729256,0.4630805555555556,0.5051865567817614
large_log,IsolationForest,L2_Activity,minimal,0.25,0.7221017062147651,0.93035,0.8131004965904894,0.5029575584276562,0.16454722222222223,0.24790686208220497
large_log,IsolationForest,L2_Activity,minimal,0.5,0.7030636713572033,0.9634214285714287,0.8129039772554656,0.3717773417631042,0.050569444444444445,0.08901582265582722
large_log,IsolationForest,L2_Activity,minimal,0.75,0.6987385760495484,0.9779773809523811,0.8151056865676788,0.23811741873362996,0.01613611111111111,0.030219940452405968
large_log,IsolationForest,L2_Activity,minimal,1.0,0.6986697747133521,0.9901083333333334,0.8192416780916281,0.13542504873769703,0.0036083333333333336,0.0070283967304313934
large_log,IsolationForest,L2_Activity,minimal,1.25,0.6995409224491971,0.9965119047619048,0.8220272653441345,0.13892366531482758,0.0013083333333333332,0.0025918552185434734
large_log,IsolationForest,L2_Activity,minimal,1.5,0.7000010833729181,0.9999940476190476,0.8235281429925134,0.09,1.1111111111111112e-05,2.2219444795908356e-05
large_log,IsolationForest,L2_Activity,minimal,1.75,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L2_Activity,minimal,2.0,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L2_Activity,minimal,2.25,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L2_Activity,minimal,2.5,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L2_Activity,position_based,-1.5,0.0,0.0,0.0,0.3,1.0,0.4615384615384615
large_log,IsolationForest,L2_Activity,position_based,-1.25,0.49911349568424557,0.006647619047619048,0.013058556817711125,0.3014069376137879,0.9999666666666667,0.46319492661793793
large_log,IsolationForest,L2_Activity,position_based,-1.0,0.9664543548577038,0.3452452380952381,0.5087502614007297,0.38884670880955285,0.9720388888888889,0.5554825803109065
large_log,IsolationForest,L2_Activity,position_based,-0.75,0.9055190379511003,0.5356285714285713,0.6730966382300722,0.4452198247117619,0.8695611111111111,0.5889095185306616
large_log,IsolationForest,L2_Activity,position_based,-0.5,0.8215085323437228,0.6155535714285715,0.7037620179057459,0.434004747026961,0.6878805555555555,0.5322077896830765
large_log,IsolationForest,L2_Activity,position_based,-0.25,0.7535396984029223,0.6919297619047619,0.7214185229136463,0.3962876204360154,0.4719111111111111,0.43079964612998795
large_log,IsolationForest,L2_Activity,position_based,0.0,0.7336139284131411,0.7860166666666666,0.7589117730265389,0.40084264431036587,0.3340333333333333,0.36440109267036647
large_log,IsolationForest,L2_Activity,position_based,0.25,0.7238464324589932,0.8572785714285714,0.7849292196504805,0.4157400453808136,0.23686944444444444,0.3017658436563483
large_log,IsolationForest,L2_Activity,position_based,0.5,0.7167733868625741,0.929315476190476,0.8093185258905786,0.46499436523531035,0.1431722222222222,0.21885442837195224
large_log,IsolationForest,L2_Activity,position_based,0.75,0.708253323875615,0.9720595238095238,0.8194466905332524,0.5020951763347916,0.06569444444444444,0.11614488148928637
large_log,IsolationForest,L2_Activity,position_based,1.0,0.7014262265042263,0.9885238095238096,0.8205878719452941,0.403899142119608,0.018175,0.034772316299871785
large_log,IsolationForest,L2_Activity,position_based,1.25,0.6999476979869328,0.9977654761904763,0.822734499695053,0.27871875494380355,0.0019861111111111112,0.003942445486579075
large_log,IsolationForest,L2_Activity,position_based,1.5,0.7000070018619977,0.9998166666666666,0.823472074799881,0.27879653679653676,0.00021666666666666666,0.00043282011259423644
large_log,IsolationForest,L2_Activity,position_based,1.75,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L2_Activity,position_based,2.0,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L2_Activity,position_based,2.25,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L2_Activity,position_based,2.5,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L2_Activity,process_context,-1.5,0.0,0.0,0.0,0.3,1.0,0.4615384615384615
large_log,IsolationForest,L2_Activity,process_context,-1.25,0.5997492948918834,0.011188095238095238,0.021827203716270276,0.30238710983001893,0.9999777777777779,0.464349295745577
large_log,IsolationForest,L2_Activity,process_context,-1.0,0.9861333843316334,0.3521916666666667,0.5190188436174075,0.39537821656043093,0.9884444444444445,0.5648258445613766
large_log,IsolationForest,L2_Activity,process_context,-0.75,0.9401637062982612,0.5729714285714286,0.7119892831934586,0.4786657678768239,0.9148305555555556,0.6284764990874426
large_log,IsolationForest,L2_Activity,process_context,-0.5,0.8564560534154658,0.6633857142857142,0.7476359927036571,0.4852127389713451,0.740425,0.5862243776712477
large_log,IsolationForest,L2_Activity,process_context,-0.25,0.7634833569534084,0.7198357142857142,0.741008139475261,0.42318153794083,0.47963611111111104,0.4496227485450935
large_log,IsolationForest,L2_Activity,process_context,0.0,0.7317447420707671,0.7840130952380953,0.7569777256399702,0.39523465471071256,0.3293611111111111,0.35930357631681287
large_log,IsolationForest,L2_Activity,process_context,0.25,0.7250104453317663,0.8530464285714286,0.7838302943269673,0.4168902253609984,0.24505,0.3086325660798826
large_log,IsolationForest,L2_Activity,process_context,0.5,0.7163160896253523,0.9244035714285715,0.8071605224225523,0.4524199642275527,0.14576666666666666,0.22042503941794384
large_log,IsolationForest,L2_Activity,process_context,0.75,0.7092840438070185,0.9781130952380952,0.8222823674652469,0.5584488645406365,0.06455277777777778,0.11565268638498147
large_log,IsolationForest,L2_Activity,process_context,1.0,0.7025524814015365,0.9952892857142857,0.8236840646382533,0.603835630411689,0.01676111111111111,0.03259145804673789
large_log,IsolationForest,L2_Activity,process_context,1.25,0.7003692103339414,0.9996285714285713,0.8236587816434264,0.7168275815192433,0.002127777777777778,0.004240985912028438
large_log,IsolationForest,L2_Activity,process_context,1.5,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L2_Activity,process_context,1.75,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L2_Activity,process_context,2.0,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L2_Activity,process_context,2.25,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L2_Activity,process_context,2.5,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L2_Activity,time_based_circular,-1.5,0.0,0.0,0.0,0.3,1.0,0.4615384615384615
large_log,IsolationForest,L2_Activity,time_based_circular,-1.25,0.98795294606927,0.07198571428571429,0.1339489979376551,0.3154908914850745,0.9979055555555556,0.479406320463831
large_log,IsolationForest,L2_Activity,time_based_circular,-1.0,0.9688333333333332,0.34601190476190474,0.5099122807017544,0.3896111111111111,0.9740277777777777,0.5565873015873015
large_log,IsolationForest,L2_Activity,time_based_circular,-0.75,0.923930410182947,0.5243345238095238,0.6689969818967653,0.4475767181990813,0.8992388888888889,0.5976708763259644
large_log,IsolationForest,L2_Activity,time_based_circular,-0.5,0.8528408502525806,0.6392869047619048,0.7307773459577834,0.46873141963253373,0.7425916666666666,0.5746996134921838
large_log,IsolationForest,L2_Activity,time_based_circular,-0.25,0.7807683315823841,0.7222226190476191,0.7503545679493658,0.4483657621214322,0.5268138888888889,0.48443304460196845
large_log,IsolationForest,L2_Activity,time_based_circular,0.0,0.7394411111111111,0.7922583333333334,0.7649390804597701,0.41832333333333327,0.34860277777777776,0.3802939393939394
large_log,IsolationForest,L2_Activity,time_based_circular,0.25,0.7189367406588303,0.8509142857142857,0.7793774266252861,0.39147823431860035,0.22379444444444446,0.2847832311269697
large_log,IsolationForest,L2_Activity,time_based_circular,0.5,0.7098147507693815,0.9060202380952381,0.796002980049195,0.38246082871605647,0.13574166666666668,0.20033832921174408
large_log,IsolationForest,L2_Activity,time_based_circular,0.75,0.7063663495186384,0.9513357142857142,0.8107498096888465,0.4051349240524738,0.07724722222222222,0.12973345175417875
large_log,IsolationForest,L2_Activity,time_based_circular,1.0,0.7045410316584199,0.9797750000000001,0.8196696674844535,0.46697860016518666,0.041275,0.07583205566716937
large_log,IsolationForest,L2_Activity,time_based_circular,1.25,0.7029386476279449,0.9937785714285715,0.8234315721589965,0.5811690424837305,0.020069444444444445,0.03879218137054161
large_log,IsolationForest,L2_Activity,time_based_circular,1.5,0.7015108327830907,0.998652380952381,0.8241155148782393,0.7312468201474998,0.008516666666666667,0.016835151714324363
large_log,IsolationForest,L2_Activity,time_based_circular,1.75,0.7004382386184312,0.9997654761904762,0.8237530060442492,0.8056397346221305,0.0023194444444444443,0.004624666324159775
large_log,IsolationForest,L2_Activity,time_based_circular,2.0,0.7000562568822588,0.9999845238095239,0.8235630935581192,0.8735850815850815,0.00028333333333333335,0.0005664362234543225
large_log,IsolationForest,L2_Activity,time_based_circular,2.25,0.7000009166770834,0.9999988095238095,0.823529642445496,0.15,5.555555555555556e-06,1.1110648169580548e-05
large_log,IsolationForest,L2_Activity,time_based_circular,2.5,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L2_Activity,velocity_based,-1.5,0.0,0.0,0.0,0.3,1.0,0.4615384615384615
large_log,IsolationForest,L2_Activity,velocity_based,-1.25,0.9935520090550476,0.1903238095238095,0.3186860887362979,0.3455953394237919,0.9970805555555555,0.5132403061770144
large_log,IsolationForest,L2_Activity,velocity_based,-1.0,0.978198397842856,0.3493845238095238,0.5148716101911586,0.392742698765093,0.9818305555555555,0.5610567214084085
large_log,IsolationForest,L2_Activity,velocity_based,-0.75,0.9506287234204747,0.4968642857142857,0.6525680088344491,0.44465952915606594,0.9398027777777778,0.6036724174681953
large_log,IsolationForest,L2_Activity,velocity_based,-0.5,0.9070926325601747,0.6503309523809524,0.7575329739947424,0.5086580447353121,0.8445666666666666,0.6349103633642208
large_log,IsolationForest,L2_Activity,velocity_based,-0.25,0.829215511301172,0.7442214285714286,0.7844036076463129,0.5182518278412067,0.6422055555555556,0.5735683833309893
large_log,IsolationForest,L2_Activity,velocity_based,0.0,0.7442644444444444,0.7974261904761905,0.7699287356321839,0.4327933333333333,0.3606611111111111,0.3934484848484848
large_log,IsolationForest,L2_Activity,velocity_based,0.25,0.7075579827961287,0.8459119047619048,0.7705708424866569,0.33868871261306466,0.18419444444444444,0.23859446358503397
large_log,IsolationForest,L2_Activity,velocity_based,0.5,0.6927694947519509,0.8789464285714287,0.7748291450804725,0.242423248207904,0.09046666666666667,0.1317449558834723
large_log,IsolationForest,L2_Activity,velocity_based,0.75,0.6865755934082078,0.8998619047619048,0.7788804078951953,0.1506969676547574,0.04148888888888889,0.06505852608979701
large_log,IsolationForest,L2_Activity,velocity_based,1.0,0.686553839269914,0.9203511904761905,0.7864424639528267,0.09515744838074108,0.01957222222222222,0.03245647618932375
large_log,IsolationForest,L2_Activity,velocity_based,1.25,0.6892039247209819,0.9437035714285715,0.7966205738876952,0.05060414932212938,0.007022222222222223,0.012331524208455463
large_log,IsolationForest,L2_Activity,velocity_based,1.5,0.6926913889868516,0.9628869047619049,0.8057392557651977,0.036358797605463414,0.003258333333333333,0.0059758497240807685
large_log,IsolationForest,L2_Activity,velocity_based,1.75,0.6975792258065514,0.9870595238095238,0.8174467545986916,0.05061956770160665,0.0015305555555555554,0.002965016680584362
large_log,IsolationForest,L2_Activity,velocity_based,2.0,0.6998239164904694,0.9985738095238096,0.8229235979231175,0.15375163233091224,0.0005888888888888889,0.001172167583203013
large_log,IsolationForest,L2_Activity,velocity_based,2.25,0.6999996666597219,0.9999928571428571,0.8235267588648008,0.02857142857142857,5.555555555555556e-06,1.1108951037298304e-05
large_log,IsolationForest,L2_Activity,velocity_based,2.5,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L3_Global,minimal,-1.5,0.0,0.0,0.0,0.3,1.0,0.4615384615384615
large_log,IsolationForest,L3_Global,minimal,-1.25,0.0,0.0,0.0,0.3,1.0,0.4615384615384615
large_log,IsolationForest,L3_Global,minimal,-1.0,0.982648293591879,0.3627761904761905,0.5298308644999277,0.39853705963673014,0.98505,0.5674677954605128
large_log,IsolationForest,L3_Global,minimal,-0.75,0.9818533083710855,0.7064833333333334,0.8216321587534688,0.5862729570559935,0.9695416666666666,0.7306280119572894
large_log,IsolationForest,L3_Global,minimal,-0.5,0.9704838347225918,0.7723071428571429,0.8601234283655504,0.6401576531132145,0.9451638888888889,0.7633139615526264
large_log,IsolationForest,L3_Global,minimal,-0.25,0.9333060281760612,0.7831761904761905,0.8516214925631649,0.6319189141945092,0.8689916666666667,0.731640096115926
large_log,IsolationForest,L3_Global,minimal,0.0,0.7713715247323141,0.8265690476190477,0.798016939135609,0.5142217211615623,0.4283611111111111,0.4673808325233349
large_log,IsolationForest,L3_Global,minimal,0.25,0.7129552168847233,0.9339738095238095,0.8086204267932011,0.4395700856362752,0.12245277777777779,0.19129482663195088
large_log,IsolationForest,L3_Global,minimal,0.5,0.6999102681678389,0.95555,0.8079840161284316,0.2937918693535149,0.04400277777777778,0.07638569592645396
large_log,IsolationForest,L3_Global,minimal,0.75,0.6976545222132031,0.9843666666666667,0.8165721269720831,0.09869635514449476,0.004602777777777778,0.00877299813014278
large_log,IsolationForest,L3_Global,minimal,1.0,0.6995062428570463,0.9975238095238096,0.822347193058844,0.017719752583878517,0.00013055555555555555,0.0002590463588358485
large_log,IsolationForest,L3_Global,minimal,1.25,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L3_Global,minimal,1.5,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L3_Global,minimal,1.75,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L3_Global,minimal,2.0,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L3_Global,minimal,2.25,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L3_Global,minimal,2.5,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
large_log,IsolationForest,L3_Global,position_based,-1.5,0.0,0.0,0.0,0.3,1.0,0.4615384615384615
large_log,IsolationForest,L3_Global,position_based,-1.25,0.9781973686809374,0.10787738095238095,0.193317952141798,0.32340697626450066,0.9944055555555555,0.4880380191004159
large_log,IsolationForest,L3_Global,position_based,-1.0,0.959277264429595,0.34275833333333333,0.5050556769181125,0.38647989317592646,0.9660500000000001,0.5520896760906535
large_log,IsolationForest,L3_Global,position_based,-0.75,0.9342280502918883,0.5532821428571428,0.6949137861871415,0.4659267932916781,0.9090916666666666,0.6160683451527079
large_log,IsolationForest,L3_Global,position_based,-0.5,0.9009241096263692,0.6900845238095238,0.7815082742010496,0.5323410900173625,0.8229166666666666,0.6464508989334063
large_log,IsolationForest,L3_Global,position_based,-0.25,0.8542985061460048,0.7767416666666667,0.8136558023051383,0.5700455618026183,0.690761111111111,0.6245762566386421
large_log,IsolationForest,L3_Global,position_based,0.0,0.7926629056293446,0.8492845238095239,0.8199974326466973,0.5779925162145417,0.48165555555555556,0.5254448413375654
large_log,IsolationForest,L3_Global,position_based,0.25,0.7465548049088964,0.9096809523809524,0.8200772597935764,0.5698300635483222,0.27934722222222225,0.3748032850727162
large_log,IsolationForest,L3_Global,position_based,0.5,0.719690076887493,0.9456738095238096,0.8173419977516169,0.5251838727427482,0.14051388888888888,0.2215310748471339
large_log,IsolationForest,L3_Global,position_based,0.75,0.7047386675096214,0.9671404761904763,0.8153428843705027,0.41355424816258646,0.05451111111111111,0.09619357774723294
