dataset,model,level,feature_set,threshold_value_mean,separation_score,predicted_anomaly_rate_mean,predicted_anomaly_rate_std,precision_anomalous_mean,precision_anomalous_std,recall_anomalous_mean,recall_anomalous_std,f1_score_anomalous_mean,f1_score_anomalous_std,precision_normal_mean,precision_normal_std,recall_normal_mean,recall_normal_std,f1_score_normal_mean,f1_score_normal_std
RequestForPayment,IsolationForest,L3_Global,delta_cyclical,0.5186067620887511,1.599996349721141,24.92798913043478,0.9567003514753865,0.35711044149865756,0.01238542433126902,0.8677467863923238,0.025166105757986917,0.505784864996486,0.012860644616329334,0.9819664592737964,0.003307204645573205,0.8214012763804555,0.008254423899779201,0.8945041018527627,0.004046155397710687
RequestForPayment,IsolationForest,L3_Global,delta_t,0.45210391182924187,1.2599809710394958,25.95108695652174,0.8479489800069416,0.3793752244483555,0.01691903005716054,0.9591803995338175,0.008368748799411423,0.5434693902568883,0.017152912324412687,0.9943330533566556,0.0012462479685714707,0.8204417685370295,0.009864236984737445,0.8990251656820011,0.00582094299203636
RequestForPayment,IsolationForest,L3_Global,delta_z_micro,0.41371077359334113,1.2785115665028584,30.116847826086957,0.9063223115013467,0.33159538414433387,0.012958813852574249,0.9732587737314604,0.008374543338022187,0.4944825448756201,0.013590569248668541,0.9960602716119155,0.0012967729079936823,0.7756246353543685,0.009911906823808414,0.8720934199964315,0.00598913752911839
RequestForPayment,IsolationForest,L3_Global,omni_fusion_cyclical,0.4496151986585562,1.2462198275200307,37.85461956521739,0.6703648239508961,0.269000171159742,0.011626560624289803,0.9924748106916187,0.003825007219754543,0.4231536494887411,0.014333348407565338,0.9987539981739092,0.0006440480199250854,0.6916249681609621,0.008769911496821213,0.8172591905703671,0.006102780262048359
RequestForPayment,IsolationForest,L3_Global,pure_cyclical,0.5682328333140682,2.0571136475391345,16.347826086956523,0.32234161503316494,0.3961522507907427,0.01607701737285486,0.6316635645373017,0.02446349204990806,0.4867989651010748,0.01757640238124053,0.9548527332801109,0.0031828192796885257,0.8900304697908791,0.002523941184556755,0.9212981128832374,0.0018133149881284724
RequestForPayment,LOF,L1_Micro,cum_z_cum_t,45387.32515886225,69989.32667774375,15.71409387404952,6.69367038732872,0.10150935546123259,0.025038198588030344,0.14196749505321207,0.017246920651828094,0.11574955031759045,0.01952344244208648,0.895129428359013,0.007708314135454246,0.841193925983092,0.07327763218407236,0.866007699909999,0.0443421689392186
RequestForPayment,LOF,L1_Micro,delta_cyclical,1.3628302026256969,3.725074833494549,15.670835466940947,1.0217508063732539,0.24005533577950672,0.017860709184085045,0.3668878707965548,0.03320228999881347,0.289922003486657,0.021302762599596476,0.9230569667778896,0.004071002011588692,0.8673176119225794,0.008913481656523812,0.8942898911282289,0.00464931004871328
RequestForPayment,LOF,L1_Micro,delta_t,40871.933890546046,39860.95001173479,2.9216578888056683,0.6328605374974958,0.17839530948011345,0.03517508049133939,0.05005118726539833,0.012010853572391815,0.07762964225707339,0.016029142580368267,0.8996770290885566,0.0032843522497147475,0.9731717867209385,0.006081361143299095,0.9349781797405479,0.004253891082581117
RequestForPayment,LOF,L1_Micro,delta_z_micro,39827.75710742693,35070.57307333087,2.8727367343574195,0.6699294904153873,0.18094535906133535,0.028178472445880454,0.04993370791874839,0.011208819557588554,0.0776625753598093,0.014397393115119584,0.8997170625711973,0.0031774090472143353,0.973705665482459,0.006427496775192794,0.935243276024396,0.004078600368786792
RequestForPayment,LOF,L1_Micro,omni_fusion_cyclical,63847532462485.625,1464521.4590980802,19.537472914549774,3.18247961600613,0.1769899840214024,0.018580985511532876,0.33884043445778356,0.07182947980754413,0.2310183606294843,0.029074444761498754,0.9158828888028916,0.007474621199698135,0.8209824203308991,0.02850626548861705,0.8655037124540035,0.013512156662334088
RequestForPayment,LOF,L1_Micro,pure_cyclical,2.1170079603703127,1.3781121241093217,9.41434686629054,0.48727716300435614,0.26317943311636804,0.020166004803687968,0.24211154418380962,0.02579000272462756,0.2518514207475776,0.021221690053671662,0.9141899476397445,0.004680946797171967,0.9227261033876847,0.004134914884828265,0.9184229671324298,0.002007075543659724
RequestForPayment,LOF,L2_Activity,cum_z_cum_t,1519.5470236018389,1489.3279156510837,10.911684782608695,6.066763143515145,0.10061218591202684,0.02213418628852184,0.09841106645284907,0.02598419327070364,0.09643204573285549,0.019758316614393395,0.8959475951477256,0.005283792147062132,0.8897532475237029,0.06530010650095812,0.8918121195858293,0.03779787124607315
RequestForPayment,LOF,L2_Activity,delta_cyclical,5.277788255337913,4.226053641762539,17.244565217391305,1.304659156685329,0.23944999539630007,0.023251757287923527,0.4008290825259519,0.02556059840811494,0.2994858914026847,0.02338358209102744,0.9257636409292715,0.0035616081834215657,0.8536740501043839,0.013957380207598699,0.8882182475839174,0.00862597991127844
RequestForPayment,LOF,L2_Activity,delta_t,25097.71782702364,2276.1380143107576,3.2622282608695654,5.3552699903878365,0.09544686556293436,0.040857074012044164,0.016646170917714885,0.005684122244066349,0.02570497442399341,0.0042727203857138496,0.8954170201833269,0.007592847333071886,0.9655197736282135,0.05918307448594858,0.9284838931081151,0.03299348430399181
RequestForPayment,LOF,L2_Activity,delta_z_micro,13280256.278589932,117145.83493922155,3.4347826086956523,1.7000631652398985,0.09628572296016824,0.02369698530467236,0.03036339834178755,0.01263324697564163,0.044171636131574626,0.013743136441204135,0.8970213805762297,0.003300987715907586,0.9652061716764383,0.01760233289670697,0.9297919551503926,0.008344423307077077
RequestForPayment,LOF,L2_Activity,omni_fusion_cyclical,168131214205.3031,2111277.136516809,18.33423913043478,4.077491706409347,0.1789863282499361,0.024648399759535665,0.3176121832700488,0.07907167673667695,0.22516381636365676,0.02986305116252122,0.9143874022247953,0.008585606670504781,0.8319103892400992,0.03830638251034613,0.8706843389234592,0.018428585673823997
RequestForPayment,LOF,L2_Activity,pure_cyclical,8.394448951165735,2.462188139738552,10.02038043478261,0.597594446229599,0.26342011563844137,0.02051541274655625,0.25752653954432725,0.02429838192250816,0.25998621361213037,0.019567209073735384,0.9153559127979187,0.004389319480957514,0.9177473266795282,0.005621940071677923,0.9165295527163153,0.002134405565995073
RequestForPayment,LOF,L3_Global,cum_z_cum_t,5.484544620201275,18.783233122817304,6.74320652173913,5.780422997412193,0.09925016112794818,0.07915458192241974,0.08148710183297816,0.07044138465887435,0.07772443084244542,0.06664679466648464,0.8990686803032132,0.0038222571226770516,0.934171404233567,0.056390040720625284,0.9154682738172119,0.025618074388625105
RequestForPayment,LOF,L3_Global,delta_cyclical,1.4547181376048157,0.2633498923899158,16.838315217391305,1.3054960789709678,0.20667574451124465,0.014200068746131172,0.33952114836962866,0.03608975745000794,0.2566880264702483,0.02000819746983143,0.9186206033758614,0.0036582759819119137,0.8512079196197468,0.011015689225446034,0.8835896615124673,0.005817785902589953
RequestForPayment,LOF,L3_Global,delta_t,37.132435468838615,10.722951750875414,1.5502717391304348,1.103018590576954,0.21196877229551717,0.27889788170522883,0.02097507908725912,0.01677939166474323,0.034323619609393105,0.02513936559668573,0.8980165481996105,0.0036682934815042444,0.985116799588365,0.010432621274364114,0.9395156535826011,0.004099559844433421
RequestForPayment,LOF,L3_Global,delta_z_micro,32487230.81308945,2116702.838253666,4.9103260869565215,3.2502418398379698,0.14327338767438796,0.13180322813253414,0.05837104272162337,0.043464654062343414,0.07036543138753952,0.04531130582142234,0.8984874795359546,0.003534271825462068,0.9519631429211044,0.03132848618079056,0.9241994400370691,0.013957950366599806
RequestForPayment,LOF,L3_Global,omni_fusion_cyclical,705937104186.3254,92.19382828897575,0.20108695652173916,0.2299369108837628,0.0753030303030303,0.08253158172686019,0.0030220956780881115,0.003654651858818689,0.005795019590259667,0.006976236790804375,0.897550710806834,0.0034372763148885865,0.9981057677181575,0.0021531892153174503,0.9451578801106443,0.0023050536393360308
RequestForPayment,LOF,L3_Global,pure_cyclical,17.66089238320982,0.7674643841804222,0.9048913043478262,0.08716385307043047,0.4595232343544378,0.044987585633915694,0.040683114243074796,0.006325692042839484,0.07470382836752675,0.011183061493183438,0.900718341726866,0.003446881307804418,0.994564667145406,0.0005519423098341267,0.9453149961294042,0.0019405691418912091
bpi_2012,DBSCAN,L1_Micro,cum_z_cum_t,,0.0,5.594194017541825,0.17336134562312425,0.1547997016256973,0.00785625800793497,0.08618817601494225,0.005631382266288159,0.11069585090798387,0.006378052538984969,0.9027047599170567,0.0018365771055903716,0.9474355129362714,0.0016506698050508556,0.9245278753605366,0.0012250040976115428
bpi_2012,DBSCAN,L1_Micro,delta_cyclical,,0.0,9.691554111836975,0.14629011762112193,0.4074958533901376,0.010468826792174911,0.392918583830694,0.01011347581537658,0.40000086363163767,0.008556142707204166,0.93242274411258,0.0019678971233120057,0.9361526579934143,0.0018138165581168895,0.9342819145595225,0.0012001426365574534
bpi_2012,DBSCAN,L1_Micro,delta_t,,0.0,2.8250189911110812,0.04006175061896721,0.15837569200269602,0.012682508551463302,0.04452077966964223,0.0036367539112241477,0.0694972993683296,0.00561622418947525,0.9011692272505506,0.0016974193512888198,0.9735678872039175,0.0005014372318912139,0.9359697569888972,0.0009156630012929955
bpi_2012,DBSCAN,L1_Micro,delta_z_micro,,0.0,2.9291996506548013,0.044224447339704286,0.16072075099242714,0.01301821364979755,0.04683282178872392,0.0036964726280316806,0.07252162713139151,0.0057006366388034505,0.9013025955405707,0.0016935263196056613,0.972668112186326,0.0006186920732366492,0.9356254675677922,0.0008589273350321239
bpi_2012,DBSCAN,L1_Micro,omni_fusion_cyclical,,0.0,7.2041568640043465,0.3054993750128041,0.3833397099045197,0.00865202991116104,0.27478143472992106,0.0129605877594063,0.31988141145199517,0.00874112480881246,0.9214335922637733,0.002431098626535854,0.9505972321397076,0.0025108011461124446,0.9357831403987833,0.0008910532507604485
bpi_2012,DBSCAN,L1_Micro,pure_cyclical,,0.0,9.395782451591904,0.1361698649426421,0.4126528894933393,0.008769139221825109,0.3857243329901202,0.006789466714986818,0.3987091087096722,0.007030480780352127,0.9318541095909743,0.0013615147331755059,0.9386462849993936,0.0013225006094669343,0.9352371591985076,0.0010337570969324934
bpi_2012,DBSCAN,L2_Activity,cum_z_cum_t,,0.0,2.2713577421815407,0.22776300489869208,0.1505516017023955,0.011834782085906891,0.0337660538077983,0.0033205839204753307,0.0550759710073499,0.00475715125057449,0.9001707934937393,0.001340390143212588,0.9785271895742003,0.0023046364641012757,0.9377127291469259,0.001016061951223443
bpi_2012,DBSCAN,L2_Activity,delta_cyclical,,0.0,2.601449275362319,0.18226297712848022,0.25986486823074106,0.01881903220209026,0.06691942835367731,0.006256586061926014,0.10636559831510801,0.00911509394214107,0.9032725338208101,0.0011611632372844443,0.9785822642613937,0.0016016969786318926,0.9394199079488093,0.0011321089460055824
bpi_2012,DBSCAN,L2_Activity,delta_t,,0.0,0.28718535469107553,0.029817201512052006,0.10821392073046625,0.0297176904340578,0.0031164925167926987,0.0010590565616108141,0.006056924648819669,0.0020446879783162166,0.8990540341923812,0.0013046467055412999,0.9971554773872736,0.0002640597282289474,0.9455666792037606,0.0007670474397373879
bpi_2012,DBSCAN,L2_Activity,delta_z_micro,,0.0,1.933257055682685,0.2521569618847159,0.2829353509629139,0.017741071143927506,0.05442428552174985,0.00951891119619577,0.0910991043817595,0.014214152431766635,0.9026427644536694,0.0015401448045997764,0.984607161309393,0.0018217561032314743,0.9418431799703469,0.0008990675562882078
bpi_2012,DBSCAN,L2_Activity,omni_fusion_cyclical,,0.0,1.8308543096872616,0.2602545207250931,0.27978153033089803,0.02241506268082906,0.05113007863039872,0.010499010023322142,0.08626051045339687,0.01602174704044701,0.9024064571468242,0.0015392260969408352,0.9853770250922009,0.0017872139908246885,0.9420665029918476,0.0008646531715857031
bpi_2012,DBSCAN,L2_Activity,pure_cyclical,,0.0,3.338100686498856,0.07535702802946137,0.7016981908744738,0.015132589814446847,0.2319800484844073,0.006514693306868124,0.3486580093884339,0.008696388292694309,0.9197722670169133,0.001386693493988336,0.98892119874022,0.0006709824458022376,0.9530937508221745,0.0009185446851830866
bpi_2012,IsolationForest,L1_Micro,cum_z_cum_t,0.22437716278712228,0.927337468484219,30.522507693183165,0.7881459992819116,0.14705865562727227,0.004879573045541445,0.4465029180239399,0.01515759287106349,0.2211982120006152,0.006521372800615559,0.9199351949371254,0.0019759818135053225,0.7105665256383442,0.007757078453664591,0.8017817434162747,0.004532201942188323
bpi_2012,IsolationForest,L1_Micro,delta_cyclical,0.2361467345198745,0.850294335913549,35.18780465567368,0.6997959720215758,0.18925725882253963,0.0038265693079132116,0.6624624862726203,0.010009637582910954,0.2943754908555546,0.004668589914343487,0.9476586848069667,0.0014949183370432046,0.6828288039670314,0.006962669835850148,0.7937155003057603,0.004510078272293737
bpi_2012,IsolationForest,L1_Micro,delta_t,0.19711127424081681,1.7752171895044373,30.322330881489155,0.6888143173877092,0.24302020184377815,0.008054432899778084,0.7330088459586788,0.02320077833487359,0.3649866364663136,0.011356833167646253,0.9615283359348232,0.0027184915741952417,0.7448244741252609,0.006020212971548056,0.8393991683031624,0.003565789108689738
bpi_2012,IsolationForest,L1_Micro,delta_z_micro,0.1973743912915774,1.8092942871799291,29.49925586789958,0.7640461926450322,0.2478270336928814,0.0077176449222455205,0.7272136018203935,0.02314100221344971,0.3696085459616429,0.010358375938812094,0.9611445040047943,0.002803784795384233,0.753320569561236,0.006804183853093768,0.8446134623617484,0.0036686701639926248
bpi_2012,IsolationForest,L1_Micro,omni_fusion_cyclical,0.2296137928877648,0.9024939654517745,26.51689159428103,0.5171377933664782,0.2613967540579154,0.007411008980740986,0.6893467705268044,0.006815513024206891,0.3789866941711403,0.007640990302037624,0.9575052723274927,0.0012300297455980576,0.7822329117642189,0.005945901645733448,0.8610270357567469,0.003408391944999625
bpi_2012,IsolationForest,L1_Micro,pure_cyclical,0.24815285430154868,0.8918361860920596,39.3112639815642,1.101760115458978,0.14318177821827108,0.0030031176881498544,0.5598401008421956,0.010442073539524368,0.22800458584294742,0.0035547822250571017,0.9271032169320316,0.0014785168589344624,0.6255184237333689,0.01120515529350664,0.7469660367581876,0.007930590442808251
bpi_2012,IsolationForest,L2_Activity,cum_z_cum_t,0.4498668830291132,1.2313869692358892,32.163996948893974,1.0813180187653604,0.1373934841366626,0.003843362992254755,0.43783910165850803,0.022503065410238877,0.20911775717215572,0.006734214898526135,0.9163585943119046,0.002097099913836304,0.6914156339918042,0.009599723324326168,0.7881088871745369,0.005694037111690813
bpi_2012,IsolationForest,L2_Activity,delta_cyclical,0.5029346745396687,1.1915153289249023,21.18192219679634,0.21729426286980646,0.2919678492556395,0.005792918517082564,0.6124438062107793,0.007168473663774999,0.39539927497011246,0.0061041685254229015,0.9503518007561421,0.0011110068162395294,0.8331762566919665,0.002578096599024113,0.8879125133124031,0.0014790204955336043
bpi_2012,IsolationForest,L2_Activity,delta_t,0.34800993294169125,1.2838742541125545,29.973112128146454,1.8393169766217954,0.23928584311849846,0.011020799734267882,0.7088781460918238,0.023854886573689803,0.35757578687693653,0.01266640294259598,0.9580274770112049,0.0032212798350164658,0.7462099431116092,0.019125468819694603,0.838824457030104,0.012167626558614942
bpi_2012,IsolationForest,L2_Activity,delta_z_micro,0.3681722086142597,1.2896755122982513,35.84382151029748,1.6433564173072062,0.2008788410385547,0.01091219779030376,0.711839647715012,0.021164202831097007,0.313233900025223,0.01436297518778676,0.9545857669084162,0.004085050648121182,0.6812275405518331,0.018532137031207627,0.7949560433800391,0.013296506148478084
bpi_2012,IsolationForest,L2_Activity,omni_fusion_cyclical,0.4636657610027289,1.1892377282622255,31.713196033562166,0.34892127219183583,0.22982766545985428,0.004797005508781505,0.721766832135324,0.008328869362655292,0.34862332295130816,0.006128410496179551,0.9588511213065619,0.0015968786764312328,0.7283094431065174,0.004390716630682453,0.8278239448387987,0.003189908029382432
bpi_2012,IsolationForest,L2_Activity,pure_cyclical,0.5418805414824199,1.22228801370613,17.81788710907704,0.5806037183025845,0.24791296958012238,0.005595649701113167,0.43731936056413545,0.010509387878235651,0.3163464774044106,0.004548781651207568,0.9308664441276223,0.0015639943522478678,0.8509216213318593,0.005666335133585884,0.8890892544289445,0.002868675909268639
bpi_2012,IsolationForest,L3_Global,cum_z_cum_t,0.5002477834952203,0.9375363702023055,28.033562166285275,2.7349678754125333,0.14794010870307184,0.004985997121764271,0.4100832619053998,0.0343823412871703,0.2170183448977651,0.004974992495637017,0.9172759879315295,0.0026524126601502056,0.7342312068813547,0.026816285121917492,0.8153366045454703,0.015825816584961457
bpi_2012,IsolationForest,L3_Global,delta_cyclical,0.4995888831208043,1.1731689056095478,24.13539282990084,0.809995086256098,0.23802931142420292,0.006652322383900328,0.5686181249955371,0.011096047310291898,0.33549963670874855,0.006671533441742955,0.9425936080588004,0.0011738560787986822,0.7954048038142955,0.008156379160707031,0.862744331274536,0.0046430722973289755
bpi_2012,IsolationForest,L3_Global,delta_t,0.3084911347058,1.2307017383576753,40.014302059496565,1.2119112268911805,0.2030056399342254,0.004257992345047973,0.804199638870692,0.015077297809759267,0.3241235678596274,0.005010084294281766,0.9670723890778422,0.0019898257628252385,0.6452388457917217,0.012028880662637152,0.7739647879611428,0.008141749273576353
bpi_2012,IsolationForest,L3_Global,delta_z_micro,0.34471453776779926,1.151765487885641,44.062547673531654,3.6537413999452486,0.16970551981103316,0.01003573899888275,0.7378790150379683,0.03141378712368319,0.2757132825027794,0.013153736473202452,0.9527075387907769,0.00451466119158121,0.5927420085449457,0.0383405059836084,0.7301286624786013,0.029708846549952088
bpi_2012,IsolationForest,L3_Global,omni_fusion_cyclical,0.4624537691104429,1.1666578744116833,34.6022120518688,0.7390354642744271,0.20475101633743922,0.0031998174569634074,0.7016645208375354,0.015790134517415486,0.31697224994597245,0.004567129304594851,0.9539470334328273,0.002291490962845495,0.6939160779374629,0.006887891229508951,0.8033931753209824,0.004326594932139916
bpi_2012,IsolationForest,L3_Global,pure_cyclical,0.5502541248480104,1.344751401011596,12.117658276125095,0.5006601571567155,0.30609202234224997,0.010295271833132596,0.3669377421175774,0.005248396252273508,0.33366084531267626,0.006441297923322611,0.9272602027574802,0.0013916201237272757,0.9064201682328676,0.005257223982580336,0.9167160606891335,0.0030739806488615717
bpi_2012,LOF,L1_Micro,cum_z_cum_t,14597812.43223856,40865.95562355114,16.199886023694773,1.2416960444614253,0.12280791997621494,0.0032608760719268536,0.19805220407361923,0.017622500767374885,0.1514152274554257,0.006295113162286567,0.9038186325990706,0.0018479323442236804,0.8420292439513977,0.011898017668088597,0.8717855674009888,0.0061742613027142386
bpi_2012,LOF,L1_Micro,delta_cyclical,509.0887222089785,1769.5061815091726,23.088093329407446,0.3711346956058748,0.15999393034905468,0.004124844387430481,0.3674966804204469,0.00880058644258739,0.22291078622010904,0.005149386276936021,0.9173400041321967,0.0017712190634945816,0.7843847165687269,0.003720150698286516,0.8456636200597224,0.0023136156855309126
bpi_2012,LOF,L1_Micro,delta_t,426506.3756879725,11556.053186275003,10.095771066690538,3.805740193268164,0.10432537282441272,0.023545238171410056,0.09936534545857212,0.026253347208185812,0.09891652123743759,0.014124051431356241,0.8992103231957247,0.003855369855112069,0.8988349881217006,0.0399296137965488,0.8986602630897398,0.02160753781325567
bpi_2012,LOF,L1_Micro,delta_z_micro,365673.8195777576,11301.477940097406,5.661588098005074,0.345100535827307,0.1329984570792186,0.010536534587288607,0.07467858519586984,0.003892340581120472,0.09557899586833471,0.005453166044997113,0.9014068070939663,0.0019011890125058303,0.9453994834787848,0.0039139116211700485,0.9228758050449348,0.0023734090889013515
bpi_2012,LOF,L1_Micro,omni_fusion_cyclical,4925762.714747629,68515.36555168645,24.010001208480023,1.3370497638695067,0.16038004281684823,0.007584194759571021,0.3824660916042533,0.013532814608792338,0.22582854609950015,0.007608756959445661,0.9183193249933204,0.001624360688054152,0.7758147725826938,0.013917203900822153,0.841009747056372,0.008133176051839143
bpi_2012,LOF,L1_Micro,pure_cyclical,580.2148208266005,1721.8619057645224,25.41891294794821,0.551116448775308,0.1508084088466505,0.0037242300131470163,0.38131443392787107,0.007838107005161982,0.21610215563545238,0.004220706284808966,0.9166143278808108,0.0018918570698175257,0.7600134340522394,0.005787129308746121,0.8309889191292928,0.003550059555773237
bpi_2012,LOF,L2_Activity,cum_z_cum_t,393438493096.2467,1188878.9150093226,3.1252860411899315,0.6956108010250989,0.11610411750472312,0.011541438024047434,0.0358832002461143,0.00851958436818651,0.05438376290894881,0.010314353359296013,0.8995150421172122,0.0011114651036271185,0.969270095972451,0.006864075849853855,0.933079232384743,0.0031421234405220834
bpi_2012,LOF,L2_Activity,delta_cyclical,9.129045765606572,7.020017322642647,12.067315026697177,1.6907518233116718,0.2202551168612445,0.02369974786442515,0.26090206118723624,0.02830094947956826,0.2379504385007281,0.021909505682903174,0.9151192533767928,0.0033734563905420505,0.8950667996821673,0.017566424463969936,0.9049054341061676,0.009518648689308316
bpi_2012,LOF,L2_Activity,delta_t,992.6921343214026,24.27375442866443,20.244851258581235,6.591486176145492,0.08574567216521772,0.013820991492579737,0.1769855771936269,0.07240950547891847,0.11288048550816984,0.028527570712087526,0.895814016929589,0.0031329531048569334,0.7946847981470975,0.06553306604213435,0.8409475266618905,0.03631512562845484
bpi_2012,LOF,L2_Activity,delta_z_micro,301592607064.6642,462427.6613418955,3.710144927536232,0.9334689919107323,0.15623953647861602,0.01583865396581286,0.05683702215955746,0.012897344979852177,0.082359912224381,0.01424275854409586,0.9010977384546746,0.001661250890676128,0.9651107491220368,0.00905994003506074,0.9319856669414912,0.004117920399072854
bpi_2012,LOF,L2_Activity,omni_fusion_cyclical,237265869970.55804,452405.6676855286,3.1994660564454613,0.6642075929997383,0.17528898462140002,0.029052736989052908,0.05534444027123968,0.013077486611631115,0.08356028781433048,0.017472700501826973,0.90146405136682,0.0017838267178766393,0.9706242254437946,0.006362009123111681,0.9347574695629779,0.003204230392418718
bpi_2012,LOF,L2_Activity,pure_cyclical,523.4020583059034,9.717133077589002,4.825324180015255,0.6076967019193198,0.23187536578319765,0.019043549384830636,0.11040774356360188,0.013025017677901143,0.14912546644421346,0.01403482234344259,0.9056286891457253,0.0013687912835630193,0.9587303985974902,0.005655225278410514,0.9314151819656613,0.002690145286984932
bpi_2012,LOF,L3_Global,cum_z_cum_t,227317757992.85815,276.48589022501494,0.008771929824561405,0.00643229628307832,0.00909090909090909,0.02874797872880345,1.8857250612860643e-05,5.96318623452457e-05,3.763643206624012e-05,0.00011901684833151597,0.8990224057677478,0.0012919940187504403,0.9999045375664473,6.730157629645989e-05,0.9467833129149114,0.000721283255969805
bpi_2012,LOF,L3_Global,delta_cyclical,9.733999287354218,0.2663185424552653,18.64435545385202,3.9779567221454135,0.09317818111583101,0.0036453541984998524,0.1731678620301649,0.04097678578760214,0.11964173789834635,0.015646166504978798,0.8973830337453388,0.0014971203714168758,0.812064514245565,0.039674855888124014,0.8521409601851486,0.020816843728424166
bpi_2012,LOF,L3_Global,delta_t,0.8567721366882324,0.39232474077512086,99.99561403508773,0.0037118742234120723,0.10097121892155705,0.0012909153664300897,0.999961991550307,8.012896333140053e-05,0.1834192054042226,0.002131235599405782,0.8550000000000001,0.3148632860288555,4.451074850578554e-05,3.659853561419169e-05,8.901449526592353e-05,7.318864772563444e-05
bpi_2012,LOF,L3_Global,delta_z_micro,673330634619.7936,92.11726317436049,2.665903890160183,1.8412382277467305,0.3475706329087159,0.3501888372639135,0.05593301789143139,0.038554170369741195,0.08117908125548043,0.055791906228834606,0.9020882606866266,0.003017750092972399,0.9766126398814192,0.016185259336571986,0.9377914020308771,0.005953599838355032
bpi_2012,LOF,L3_Global,omni_fusion_cyclical,431861385992.61755,165.62579879285389,1.8932112890922959,1.9961890969345808,0.20587497548597972,0.2982730657651054,0.03968679034904894,0.041712323754976535,0.05778644874408494,0.06064827635801815,0.9012088685069323,0.002551056383095355,0.9834009792482317,0.017526730333415324,0.9404254694929856,0.006857484444729237
bpi_2012,LOF,L3_Global,pure_cyclical,4.69791460006206,0.564726904978883,6.130816170861937,0.2799662845470276,0.08687666860435975,0.0036764714901050223,0.0526777228008027,0.0013570160014674073,0.065564973115707,0.0017435018772612324,0.8980976379165817,0.0015466890610254052,0.9377195003028896,0.0031067821290998885,0.9174798251758529,0.0021448061572162066
bpi_2013,DBSCAN,L1_Micro,cum_z_cum_t,,0.0,1.060423248875162,0.28739943471332924,0.5049386724386724,0.13184671147794635,0.05243806141617844,0.021988422292143987,0.09438655867549957,0.03770554843215626,0.898459796019041,0.010484512895936316,0.9942285684373807,0.001870946663522239,0.9438911243141472,0.005769129587873573
bpi_2013,DBSCAN,L1_Micro,delta_cyclical,,0.0,2.9369387105803195,0.5114484576741636,0.2447616494347548,0.0748296524353157,0.06872515580026609,0.024414466209527183,0.1068641720518233,0.036373415322429783,0.8982543836047828,0.010788161647134958,0.9751467061216343,0.005004848842349082,0.9350964616715659,0.00703955478594864
bpi_2013,DBSCAN,L1_Micro,delta_t,,0.0,0.7448646486287129,0.1451366472308632,0.21261904761904762,0.17204493105534746,0.01496773642089407,0.012132139451392951,0.02784834895258012,0.02244835318471801,0.8948809768779438,0.009609827426857514,0.9934387718989649,0.0018817218390321895,0.9415597122021779,0.005052669518807347
bpi_2013,DBSCAN,L1_Micro,delta_z_micro,,0.0,0.7592946630587273,0.14965859655054456,0.22595238095238096,0.17607764870188944,0.0163375994345927,0.012731485270356786,0.03034753752771806,0.023539946238926863,0.8950113042196046,0.009625701809158458,0.9934387718989649,0.0018817218390321895,0.9416317776975462,0.005063127742136582
bpi_2013,DBSCAN,L1_Micro,omni_fusion_cyclical,,0.0,1.7915167809703085,0.4173328595020519,0.38178002553002555,0.1240902890792514,0.06353035060546089,0.02144556689816598,0.10809682390722601,0.034864977234063,0.8988657019428972,0.010790195398916007,0.9873285503456991,0.0047180748239076765,0.9409925065264646,0.006675210782282061
bpi_2013,DBSCAN,L1_Micro,pure_cyclical,,0.0,3.166031105679506,0.5352935463432325,0.17038242613690185,0.07488065516166163,0.0521418692044998,0.023272938457964635,0.07942115929928432,0.03495929750306975,0.89625646014828,0.010456791533533074,0.9706851989140436,0.005330695942256005,0.9319491220963279,0.005883654895359884
bpi_2013,DBSCAN,L2_Activity,cum_z_cum_t,,0.0,1.0885885885885886,0.16693773854011928,0.17573805279687632,0.15637668670965268,0.017401182529928592,0.014479962119108188,0.03157621681222775,0.026397980158191812,0.8945017181699141,0.006791405426631293,0.9899306765397711,0.0025607199138518665,0.9397827940879857,0.003448525570337239
bpi_2013,DBSCAN,L2_Activity,delta_cyclical,,0.0,13.82132132132132,2.6245155315732394,0.3859460191316746,0.04430668555225424,0.5032248291120065,0.10639991345619425,0.43455215497421423,0.06429695893658303,0.9393305660840261,0.010902201823660822,0.9054428434101078,0.016606773629439065,0.9219277264186433,0.007264120646224085
bpi_2013,DBSCAN,L2_Activity,delta_t,,0.0,3.528528528528528,0.4992476812627629,0.0648626519961613,0.034370915623670534,0.021759344961565667,0.01210602527459783,0.03244222706463126,0.017641472270613745,0.8923001238700277,0.007072650113751739,0.9631306519439841,0.004942440381653,0.926342204957012,0.0041437555036080995
bpi_2013,DBSCAN,L2_Activity,delta_z_micro,,0.0,8.438438438438439,0.9263992513653542,0.19258648391810493,0.05071406871325132,0.15378656677906327,0.0442643305895047,0.17046884747955077,0.04634327503934813,0.901861805574284,0.007791513258476223,0.9238952030214668,0.008456965441165316,0.9127156367524117,0.005973258208421764
bpi_2013,DBSCAN,L2_Activity,omni_fusion_cyclical,,0.0,7.327327327327327,1.463568215633184,0.1934101846953879,0.0570635968642751,0.13465446516905236,0.048401101707154844,0.15709096684001123,0.05130653737047558,0.900832006801525,0.008255482700114967,0.9340293586977083,0.013727718755498339,0.9170416027254719,0.005943637742740104
